fecha_operacion,fecha_valor,hoja,moneda,pais,bs_por_moneda_compra,bs_por_moneda_venta,publicado_en,archivo_fuente,url_fuente
2024-08-01,2024-08-02,01082024,EUR,Zona Euro,39.4279649,39.52678185,2024-08-01 15:09:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-01,2024-08-02,01082024,USD,E.U.A.,36.55069425,36.6423,2024-08-01 15:09:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-02,2024-08-05,02082024,EUR,Zona Euro,39.92554265,40.02560667,2024-08-02 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-02,2024-08-05,02082024,USD,E.U.A.,36.56386125,36.6555,2024-08-02 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-05,2024-08-06,05082024,EUR,Zona Euro,40.11114797,40.21167717,2024-08-05 15:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-05,2024-08-06,05082024,USD,E.U.A.,36.56106825,36.6527,2024-08-05 15:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-06,2024-08-07,06082024,EUR,Zona Euro,39.97780865,40.07800366,2024-08-06 15:11:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-06,2024-08-07,06082024,USD,E.U.A.,36.5725395,36.6642,2024-08-06 15:11:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-07,2024-08-08,07082024,EUR,Zona Euro,40.01069228,40.11096971,2024-08-07 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-07,2024-08-08,07082024,USD,E.U.A.,36.5888985,36.6806,2024-08-07 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-08,2024-08-09,08082024,EUR,Zona Euro,39.88308491,39.98304251,2024-08-08 15:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-08,2024-08-09,08082024,USD,E.U.A.,36.59099325,36.6827,2024-08-08 15:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-09,2024-08-12,09082024,EUR,Zona Euro,39.95358562,40.05371992,2024-08-09 15:44:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-09,2024-08-12,09082024,USD,E.U.A.,36.5741355,36.6658,2024-08-09 15:44:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-12,2024-08-13,12082024,EUR,Zona Euro,39.95421695,40.05435283,2024-08-12 15:18:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-12,2024-08-13,12082024,USD,E.U.A.,36.53892375,36.6305,2024-08-12 15:18:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-13,2024-08-14,13082024,EUR,Zona Euro,40.05819387,40.15859035,2024-08-13 15:55:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-13,2024-08-14,13082024,USD,E.U.A.,36.56445975,36.6561,2024-08-13 15:55:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-14,2024-08-15,14082024,EUR,Zona Euro,40.26952046,40.37044658,2024-08-14 15:30:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-14,2024-08-15,14082024,USD,E.U.A.,36.521667,36.6132,2024-08-14 15:30:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-15,2024-08-16,15082024,EUR,Zona Euro,40.19239964,40.29313248,2024-08-15 15:28:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-15,2024-08-16,15082024,USD,E.U.A.,36.585108,36.6768,2024-08-15 15:28:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-16,2024-08-20,16082024,EUR,Zona Euro,40.23044094,40.33126912,2024-08-16 15:17:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-16,2024-08-20,16082024,USD,E.U.A.,36.593088,36.6848,2024-08-16 15:17:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-20,2024-08-21,20082024,EUR,Zona Euro,40.63280075,40.73463735,2024-08-20 15:18:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-20,2024-08-21,20082024,USD,E.U.A.,36.5912925,36.683,2024-08-20 15:18:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-21,2024-08-22,21082024,EUR,Zona Euro,40.67855583,40.7805071,2024-08-21 15:17:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-21,2024-08-22,21082024,USD,E.U.A.,36.556779,36.6484,2024-08-21 15:17:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-22,2024-08-23,22082024,EUR,Zona Euro,40.66518021,40.76709796,2024-08-22 15:55:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-22,2024-08-23,22082024,USD,E.U.A.,36.60495825,36.6967,2024-08-22 15:55:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-23,2024-08-26,23082024,EUR,Zona Euro,40.84561965,40.94798963,2024-08-23 15:41:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-23,2024-08-26,23082024,USD,E.U.A.,36.497328,36.5888,2024-08-23 15:41:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-26,2024-08-27,26082024,EUR,Zona Euro,40.73618533,40.83828103,2024-08-26 15:30:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-26,2024-08-27,26082024,USD,E.U.A.,36.47189175,36.5633,2024-08-26 15:30:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-27,2024-08-28,27082024,EUR,Zona Euro,40.75418438,40.85632519,2024-08-27 15:22:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-27,2024-08-28,27082024,USD,E.U.A.,36.49682925,36.5883,2024-08-27 15:22:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-28,2024-08-29,28082024,EUR,Zona Euro,40.64394795,40.74581248,2024-08-28 15:13:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-28,2024-08-29,28082024,USD,E.U.A.,36.50042025,36.5919,2024-08-28 15:13:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-29,2024-08-30,29082024,EUR,Zona Euro,40.44862392,40.54999892,2024-08-29 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-29,2024-08-30,29082024,USD,E.U.A.,36.53433525,36.6259,2024-08-29 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-30,2024-09-02,30082024,EUR,Zona Euro,40.46394504,40.56535843,2024-08-30 15:11:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-08-30,2024-09-02,30082024,USD,E.U.A.,36.5537865,36.6454,2024-08-30 15:11:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-02,2024-09-03,02092024,EUR,Zona Euro,40.44181766,40.5431756,2024-09-02 16:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-02,2024-09-03,02092024,USD,E.U.A.,36.5470035,36.6386,2024-09-02 16:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-03,2024-09-04,03092024,EUR,Zona Euro,40.35611745,40.45726061,2024-09-03 15:14:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-03,2024-09-04,03092024,USD,E.U.A.,36.54750225,36.6391,2024-09-03 15:14:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-04,2024-09-05,04092024,EUR,Zona Euro,40.49960602,40.6011088,2024-09-04 15:28:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-04,2024-09-05,04092024,USD,E.U.A.,36.551991,36.6436,2024-09-04 15:28:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-05,2024-09-06,05092024,EUR,Zona Euro,40.54967753,40.65130579,2024-09-05 15:15:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-05,2024-09-06,05092024,USD,E.U.A.,36.5928885,36.6846,2024-09-05 15:15:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-06,2024-09-09,06092024,EUR,Zona Euro,40.65649603,40.75839201,2024-09-06 15:22:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-06,2024-09-09,06092024,USD,E.U.A.,36.6040605,36.6958,2024-09-06 15:22:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-09,2024-09-10,09092024,EUR,Zona Euro,40.39686833,40.49811362,2024-09-09 15:14:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-09,2024-09-10,09092024,USD,E.U.A.,36.5936865,36.6854,2024-09-09 15:14:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-10,2024-09-11,10092024,EUR,Zona Euro,40.35935886,40.46051013,2024-09-10 15:35:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-10,2024-09-11,10092024,USD,E.U.A.,36.6144345,36.7062,2024-09-10 15:35:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-11,2024-09-12,11092024,EUR,Zona Euro,40.35141597,40.45254734,2024-09-11 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-11,2024-09-12,11092024,USD,E.U.A.,36.64046925,36.7323,2024-09-11 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-12,2024-09-13,12092024,EUR,Zona Euro,40.44233426,40.5436935,2024-09-12 15:13:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-12,2024-09-13,12092024,USD,E.U.A.,36.6491475,36.741,2024-09-12 15:13:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-13,2024-09-17,13092024,EUR,Zona Euro,40.67612446,40.77806963,2024-09-13 15:30:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-13,2024-09-17,13092024,USD,E.U.A.,36.68316225,36.7751,2024-09-13 15:30:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-17,2024-09-18,17092024,EUR,Zona Euro,40.78294019,40.88515308,2024-09-17 15:28:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-17,2024-09-18,17092024,USD,E.U.A.,36.6782745,36.7702,2024-09-17 15:28:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-18,2024-09-19,18092024,EUR,Zona Euro,40.78818719,40.89041323,2024-09-18 15:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-18,2024-09-19,18092024,USD,E.U.A.,36.68695275,36.7789,2024-09-18 15:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-19,2024-09-20,19092024,EUR,Zona Euro,40.86552332,40.96794318,2024-09-19 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-19,2024-09-20,19092024,USD,E.U.A.,36.70929675,36.8013,2024-09-19 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-20,2024-09-23,20092024,EUR,Zona Euro,40.93443155,41.03702412,2024-09-20 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-20,2024-09-23,20092024,USD,E.U.A.,36.7309425,36.823,2024-09-20 15:12:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-23,2024-09-24,23092024,EUR,Zona Euro,40.861991,40.96440201,2024-09-23 15:21:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-23,2024-09-24,23092024,USD,E.U.A.,36.7209675,36.813,2024-09-23 15:21:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-24,2024-09-25,24092024,EUR,Zona Euro,40.96533242,41.06800243,2024-09-24 15:08:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-24,2024-09-25,24092024,USD,E.U.A.,36.71847375,36.8105,2024-09-24 15:08:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-25,2024-09-26,25092024,EUR,Zona Euro,41.03028704,41.13311984,2024-09-25 15:11:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-25,2024-09-26,25092024,USD,E.U.A.,36.75857325,36.8507,2024-09-25 15:11:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-26,2024-09-27,26092024,EUR,Zona Euro,41.07544885,41.17839484,2024-09-26 16:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-26,2024-09-27,26092024,USD,E.U.A.,36.77333625,36.8655,2024-09-26 16:10:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-27,2024-09-30,27092024,EUR,Zona Euro,41.13046587,41.23354974,2024-09-27 16:15:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-27,2024-09-30,27092024,USD,E.U.A.,36.8163285,36.9086,2024-09-27 16:15:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-30,2024-10-01,30092024,EUR,Zona Euro,41.08393536,41.18690262,2024-09-30 15:29:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-09-30,2024-10-01,30092024,USD,E.U.A.,36.83039325,36.9227,2024-09-30 15:29:00,2_1_2c24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2c24_smc.xls
2024-10-01,2024-10-02,01102024,EUR,Zona Euro,40.74252297,40.84463455,2024-10-01 22:24:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-01,2024-10-02,01102024,USD,E.U.A.,36.82640325,36.9187,2024-10-01 22:24:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-02,2024-10-03,02102024,EUR,Zona Euro,40.72443891,40.82650517,2024-10-02 15:17:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-02,2024-10-03,02102024,USD,E.U.A.,36.888747,36.9812,2024-10-02 15:17:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-03,2024-10-04,03102024,EUR,Zona Euro,40.63915515,40.74100767,2024-10-03 15:18:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-03,2024-10-04,03102024,USD,E.U.A.,36.89303625,36.9855,2024-10-03 15:18:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-04,2024-10-07,04102024,EUR,Zona Euro,40.50268883,40.60419933,2024-10-04 15:37:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-04,2024-10-07,04102024,USD,E.U.A.,36.9432105,37.0358,2024-10-04 15:37:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-07,2024-10-08,07102024,EUR,Zona Euro,40.54722624,40.64884836,2024-10-07 15:14:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-07,2024-10-08,07102024,USD,E.U.A.,36.94710075,37.0397,2024-10-07 15:14:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-08,2024-10-09,08102024,EUR,Zona Euro,40.56332517,40.66498764,2024-10-08 16:16:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-08,2024-10-09,08102024,USD,E.U.A.,36.981315,37.074,2024-10-08 16:16:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-09,2024-10-10,09102024,EUR,Zona Euro,41.00254748,41.10531076,2024-10-09 15:15:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-09,2024-10-10,09102024,USD,E.U.A.,37.43567625,37.5295,2024-10-09 15:15:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-10,2024-10-11,10102024,EUR,Zona Euro,41.03113807,41.133973,2024-10-10 15:17:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-10,2024-10-11,10102024,USD,E.U.A.,37.5560745,37.6502,2024-10-10 15:17:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-11,2024-10-14,11102024,EUR,Zona Euro,42.46990093,42.57634178,2024-10-11 16:18:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-11,2024-10-14,11102024,USD,E.U.A.,38.78848575,38.8857,2024-10-11 16:18:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-14,2024-10-15,14102024,EUR,Zona Euro,42.33082658,42.43691888,2024-10-14 18:09:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-14,2024-10-15,14102024,USD,E.U.A.,38.79078,38.888,2024-10-14 18:09:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-15,2024-10-16,15102024,EUR,Zona Euro,42.33619926,42.44230502,2024-10-15 15:50:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-15,2024-10-16,15102024,USD,E.U.A.,38.82060525,38.9179,2024-10-15 15:50:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-16,2024-10-17,16102024,EUR,Zona Euro,42.33461784,42.44071964,2024-10-16 16:12:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-16,2024-10-17,16102024,USD,E.U.A.,38.914071,39.0116,2024-10-16 16:12:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-17,2024-10-18,17102024,EUR,Zona Euro,42.26918186,42.37511966,2024-10-17 15:14:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-17,2024-10-18,17102024,USD,E.U.A.,39.036564,39.1344,2024-10-17 15:14:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-18,2024-10-21,18102024,EUR,Zona Euro,42.42161568,42.52793552,2024-10-18 15:12:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-18,2024-10-21,18102024,USD,E.U.A.,39.07197525,39.1699,2024-10-18 15:12:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-21,2024-10-22,21102024,EUR,Zona Euro,42.31163119,42.41767538,2024-10-21 15:21:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-21,2024-10-22,21102024,USD,E.U.A.,39.08334675,39.1813,2024-10-21 15:21:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-22,2024-10-23,22102024,EUR,Zona Euro,42.40738404,42.51366822,2024-10-22 15:28:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-22,2024-10-23,22102024,USD,E.U.A.,39.2246925,39.323,2024-10-22 15:28:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-23,2024-10-24,23102024,EUR,Zona Euro,42.4306079,42.53695028,2024-10-23 15:47:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-23,2024-10-24,23102024,USD,E.U.A.,39.36304575,39.4617,2024-10-23 15:47:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-24,2024-10-25,24102024,EUR,Zona Euro,44.03667716,44.14704477,2024-10-24 14:44:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-24,2024-10-25,24102024,USD,E.U.A.,40.77809925,40.8803,2024-10-24 14:44:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-25,2024-10-28,25102024,EUR,Zona Euro,44.31213526,44.42319324,2024-10-25 16:33:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-25,2024-10-28,25102024,USD,E.U.A.,40.94029275,41.0429,2024-10-25 16:33:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-28,2024-10-29,28102024,EUR,Zona Euro,45.06554729,45.17849352,2024-10-28 15:40:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
2024-10-28,2024-10-29,28102024,USD,E.U.A.,41.63175975,41.7361,2024-10-28 15:40:00,2_1_2d24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d24_smc.xls
